,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
21,2019-02-03,16:00,Liga MX,Clausura 2019 Regular Season,Sun,Home,D,1,1,Pachuca,0.5,2.3,50.0,6850.0,Francisco Javier Rodríguez,4-3-3,Alejandro Funk,Match Report,,7,2,13.9,0,0,0,2019,Lobos BUAP
22,2019-02-09,17:00,Liga MX,Clausura 2019 Regular Season,Sat,Away,L,0,4,Monterrey,0.7,4.1,49.0,39364.0,Francisco Javier Rodríguez,4-1-4-1,Eduardo Basulto,Match Report,,9,2,24.4,0,0,0,2019,Lobos BUAP
23,2019-02-17,16:00,Liga MX,Clausura 2019 Regular Season,Sun,Home,W,3,1,Querétaro,1.4,1.0,58.0,6410.0,Francisco Javier Rodríguez,4-1-4-1,Jorge Pérez,Match Report,,13,6,18.0,0,0,0,2019,Lobos BUAP
24,2019-02-23,19:00,Liga MX,Clausura 2019 Regular Season,Sat,Away,L,0,3,América,0.3,1.3,39.0,20612.0,Francisco Javier Rodríguez,4-1-4-1,Diego Montaño,Match Report,,7,1,21.8,0,0,0,2019,Lobos BUAP
25,2019-03-03,16:00,Liga MX,Clausura 2019 Regular Season,Sun,Home,W,2,1,UNAM,0.9,2.1,39.0,9753.0,Francisco Javier Rodríguez,4-3-3,Jorge Rojas,Match Report,,7,3,20.0,0,0,0,2019,Lobos BUAP
26,2019-03-10,16:00,Liga MX,Clausura 2019 Regular Season,Sun,Home,L,0,1,León,0.7,1.4,45.0,7148.0,Francisco Javier Rodríguez,4-1-4-1,Marco Antonio Nava,Match Report,,15,4,16.8,0,0,0,2019,Lobos BUAP
27,2019-03-15,19:00,Liga MX,Clausura 2019 Regular Season,Fri,Away,D,1,1,Morelia,1.5,1.1,63.0,15021.0,Francisco Javier Rodríguez,4-1-4-1,Roberto Ríos Jacome,Match Report,,10,2,15.0,1,0,0,2019,Lobos BUAP
28,2019-03-31,16:00,Liga MX,Clausura 2019 Regular Season,Sun,Home,L,0,4,Puebla,0.7,2.4,53.0,9744.0,Francisco Javier Rodríguez,4-1-4-1,César Arturo Ramos,Match Report,,10,2,15.7,0,0,0,2019,Lobos BUAP
29,2019-04-06,21:00,Liga MX,Clausura 2019 Regular Season,Sat,Away,W,1,0,Guadalajara,0.9,0.4,53.0,26557.0,Francisco Javier Rodríguez,4-2-3-1,Óscar Macias,Match Report,,9,2,15.6,0,0,0,2019,Lobos BUAP
30,2019-04-14,16:00,Liga MX,Clausura 2019 Regular Season,Sun,Home,L,0,3,UANL,0.4,1.7,33.0,11943.0,Francisco Javier Rodríguez,4-2-3-1,Andonai Escobedo,Match Report,,9,3,22.1,1,0,0,2019,Lobos BUAP
31,2019-04-19,19:06,Liga MX,Clausura 2019 Regular Season,Fri,Away,W,2,1,Tijuana,1.1,3.0,39.0,23333.0,Francisco Javier Rodríguez,4-2-3-1,Eduardo Basulto,Match Report,,7,4,27.2,1,1,1,2019,Lobos BUAP
32,2019-04-28,16:00,Liga MX,Clausura 2019 Regular Season,Sun,Home,L,1,4,Cruz Azul,0.9,0.6,48.0,14275.0,Francisco Javier Rodríguez,4-5-1,Fernando Hernández,Match Report,,10,4,22.1,0,0,0,2019,Lobos BUAP
33,2019-05-05,12:00,Liga MX,Clausura 2019 Regular Season,Sun,Away,L,0,4,Toluca,0.6,3.9,42.0,16793.0,Francisco Javier Rodríguez,4-5-1,Óscar Macias,Match Report,,14,5,25.6,2,0,0,2019,Lobos BUAP
0,2018-07-21,21:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,L,0,2,UANL,1.2,0.3,34.0,41615.0,Mauro Boselli,4-4-2,Andonai Escobedo,Match Report,,10,2,18.8,1,0,0,2019,Leon
1,2018-07-29,20:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,L,0,2,Monterrey,0.3,1.5,38.0,17712.0,Mauro Boselli,4-2-3-1,Erick Yair Miranda,Match Report,,8,4,24.1,1,0,0,2019,Leon
2,2018-08-05,18:06,Liga MX,Apertura 2018 Regular Season,Sun,Away,D,1,1,Tijuana,1.5,1.9,52.0,26993.0,Mauro Boselli,4-2-3-1,Óscar Macias,Match Report,,24,7,21.4,0,0,0,2019,Leon
3,2018-08-11,19:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,4,0,Querétaro,3.4,1.9,40.0,12847.0,Mauro Boselli,4-2-3-1,Fernando Guerrero,Match Report,,23,10,14.3,1,0,0,2019,Leon
4,2018-08-18,17:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,L,0,3,Cruz Azul,0.7,2.2,49.0,30627.0,Mauro Boselli,4-2-3-1,César Arturo Ramos,Match Report,,10,4,18.9,0,0,0,2019,Leon
5,2018-08-22,19:00,Liga MX,Apertura 2018 Regular Season,Wed,Home,W,2,0,América,1.5,0.6,43.0,25175.0,Mauro Boselli,4-2-3-1,Marco Antonio Nava,Match Report,,9,3,16.7,0,1,1,2019,Leon
6,2018-08-26,16:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,W,2,1,Toluca,1.2,0.6,42.0,16698.0,Mauro Boselli,4-2-3-1,Diego Montaño,Match Report,,14,9,17.4,1,0,0,2019,Leon
7,2018-09-01,19:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,L,1,2,UNAM,1.0,1.1,46.0,31297.0,Mauro Boselli,4-2-3-1,Jorge Rojas,Match Report,,13,5,17.7,0,0,0,2019,Leon
8,2018-09-16,16:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,L,0,3,Santos,0.5,1.3,50.0,21514.0,Mauro Boselli,4-2-3-1,Fernando Guerrero,Match Report,,12,0,20.2,0,0,0,2019,Leon
9,2018-09-22,19:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,L,0,1,Lobos BUAP,1.0,1.1,58.0,16576.0,Mauro Boselli,4-2-3-1,Oscar Mejia,Match Report,,14,3,20.9,4,0,0,2019,Leon
10,2018-09-28,19:00,Liga MX,Apertura 2018 Regular Season,Fri,Away,W,4,0,Veracruz,2.3,0.4,61.0,7711.0,Mauro Boselli,4-2-3-1,Diego Montaño,Match Report,,12,4,19.0,1,1,1,2019,Leon
11,2018-10-06,19:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,L,1,2,Morelia,2.1,1.0,57.0,12356.0,Mauro Boselli,4-4-2,Andonai Escobedo,Match Report,,15,4,18.3,1,0,0,2019,Leon
12,2018-10-20,21:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,W,2,0,Necaxa,1.5,0.6,47.0,10049.0,Mauro Boselli,4-2-3-1,Marco Antonio Nava,Match Report,,11,2,23.2,0,1,1,2019,Leon
13,2018-10-28,19:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,L,0,4,Puebla,0.9,1.4,65.0,13394.0,Mauro Boselli,4-2-3-1,Jorge Rojas,Match Report,,16,2,18.9,3,0,0,2019,Leon
14,2018-11-04,18:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,D,0,0,Atlas,0.7,0.7,45.0,16418.0,Mauro Boselli,4-4-2,Francisco Chacón,Match Report,,15,4,18.4,0,0,0,2019,Leon
15,2018-11-10,19:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,L,0,1,Guadalajara,0.5,0.5,59.0,17071.0,Mauro Boselli,4-2-3-1,Roberto Ríos Jacome,Match Report,,12,1,22.6,0,0,0,2019,Leon
16,2018-11-24,19:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,D,1,1,Pachuca,0.9,1.7,42.0,22674.0,Mauro Boselli,4-2-3-1,Fernando Guerrero,Match Report,,12,3,17.4,0,0,0,2019,Leon
17,2019-01-05,19:06,Liga MX,Clausura 2019 Regular Season,Sat,Home,D,2,2,UANL,3.0,2.2,47.0,18969.0,Luis Montes,4-2-3-1,Fernando Hernández,Match Report,,14,4,18.1,1,0,0,2019,Leon
18,2019-01-12,17:00,Liga MX,Clausura 2019 Regular Season,Sat,Away,D,2,2,Monterrey,1.6,2.1,56.0,43583.0,Luis Montes,4-4-2,Francisco Chacón,Match Report,,10,2,17.3,0,0,0,2019,Leon
19,2019-01-20,20:00,Liga MX,Clausura 2019 Regular Season,Sun,Home,L,0,1,Tijuana,2.2,1.3,69.0,24600.0,Luis Montes,3-4-3,Luis Santander,Match Report,,27,7,16.6,1,0,0,2019,Leon
20,2019-01-27,16:00,Liga MX,Clausura 2019 Regular Season,Sun,Away,W,4,0,Querétaro,3.1,0.5,55.0,13726.0,Luis Montes,4-2-3-1,Eduardo Basulto,Match Report,,24,13,18.3,1,0,0,2019,Leon
21,2019-02-02,19:00,Liga MX,Clausura 2019 Regular Season,Sat,Home,W,2,0,Cruz Azul,2.0,1.7,59.0,23289.0,Luis Montes,4-2-3-1,Diego Montaño,Match Report,,13,4,21.3,1,1,1,2019,Leon
22,2019-02-09,19:00,Liga MX,Clausura 2019 Regular Season,Sat,Away,W,3,0,América,1.6,1.4,52.0,23867.0,Luis Montes,4-4-2,Oscar Mejia,Match Report,,11,6,19.1,1,0,0,2019,Leon
23,2019-02-16,19:00,Liga MX,Clausura 2019 Regular Season,Sat,Home,W,3,0,Toluca,2.9,0.2,57.0,17653.0,Luis Montes,4-4-2,Alfredo Peñaloza,Match Report,,15,4,18.9,0,1,1,2019,Leon
24,2019-02-24,12:00,Liga MX,Clausura 2019 Regular Season,Sun,Away,W,3,1,UNAM,3.3,1.2,47.0,19348.0,Luis Montes,4-2-3-1,Francisco Chacón,Match Report,,23,6,19.6,0,0,1,2019,Leon
25,2019-03-02,19:00,Liga MX,Clausura 2019 Regular Season,Sat,Home,W,3,0,Santos,1.4,1.7,46.0,18454.0,Luis Montes,4-4-2,César Arturo Ramos,Match Report,,10,5,14.0,0,0,0,2019,Leon
26,2019-03-10,16:00,Liga MX,Clausura 2019 Regular Season,Sun,Away,W,1,0,Lobos BUAP,1.4,0.7,55.0,7148.0,Luis Montes,4-4-2,Marco Antonio Nava,Match Report,,12,5,17.0,0,0,0,2019,Leon
27,2019-03-17,20:00,Liga MX,Clausura 2019 Regular Season,Sun,Home,W,2,0,Veracruz,1.4,0.2,61.0,24498.0,Luis Montes,4-1-2-1-2◆,Eduardo Basulto,Match Report,,22,9,19.4,1,0,0,2019,Leon
28,2019-03-29,19:00,Liga MX,Clausura 2019 Regular Season,Fri,Away,W,3,2,Morelia,1.6,0.8,67.0,19417.0,Luis Montes,4-3-1-2,Óscar Macias,Match Report,,12,5,21.2,0,1,1,2019,Leon
29,2019-04-06,19:00,Liga MX,Clausura 2019 Regular Season,Sat,Home,W,2,1,Necaxa,1.4,1.3,69.0,25731.0,Luis Montes,4-3-1-2,Jorge Pérez,Match Report,,19,5,20.2,2,0,0,2019,Leon
30,2019-04-12,21:00,Liga MX,Clausura 2019 Regular Season,Fri,Away,W,3,0,Puebla,1.6,0.9,66.0,19582.0,Luis Montes,4-4-2,Diego Montaño,Match Report,,13,5,20.4,0,0,0,2019,Leon
31,2019-04-20,17:06,Liga MX,Clausura 2019 Regular Season,Sat,Home,W,5,2,Atlas,2.2,2.0,57.0,25635.0,Luis Montes,4-4-1-1,Fernando Guerrero,Match Report,,13,8,15.9,2,0,0,2019,Leon
32,2019-04-27,21:00,Liga MX,Clausura 2019 Regular Season,Sat,Away,L,1,2,Guadalajara,0.9,0.9,66.0,29104.0,Luis Montes,4-2-3-1,Alejandro Funk,Match Report,,12,3,24.5,0,0,0,2019,Leon
33,2019-05-04,19:00,Liga MX,Clausura 2019 Regular Season,Sat,Home,W,2,1,Pachuca,1.6,2.0,56.0,18661.0,Luis Montes,4-2-3-1,César Arturo Ramos,Match Report,,13,3,15.4,0,0,0,2019,Leon
34,2019-05-08,19:06,Liga MX,Quarter-finals,Wed,Away,W,3,1,Tijuana,2.0,1.2,57.0,25333.0,Luis Montes,4-2-3-1,Luis Santander,Match Report,Leg 1 of 2,16,6,21.3,1,0,0,2019,Leon
35,2019-05-11,21:06,Liga MX,Quarter-finals,Sat,Home,W,2,1,Tijuana,2.2,0.6,55.0,23291.0,Luis Montes,4-2-3-1,Francisco Chacón,Match Report,Leg 2 of 2; León won,20,8,18.5,1,0,0,2019,Leon
36,2019-05-16,20:30,Liga MX,Semi-finals,Thu,Away,W,1,0,América,0.9,0.7,49.0,27228.0,Luis Montes,4-4-2,Jorge Pérez,Match Report,Leg 1 of 2,6,2,19.6,2,0,0,2019,Leon
37,2019-05-19,20:06,Liga MX,Semi-finals,Sun,Home,L,0,1,América,1.1,0.9,47.0,26721.0,Luis Montes,4-4-2,César Arturo Ramos,Match Report,Leg 2 of 2; León won,9,1,16.9,1,0,0,2019,Leon
38,2019-05-23,20:45,Liga MX,Finals,Thu,Away,L,0,1,UANL,1.0,2.2,45.0,41615.0,Luis Montes,4-4-2,Marco Antonio Nava,Match Report,Leg 1 of 2,9,4,21.7,2,0,0,2019,Leon
39,2019-05-26,20:06,Liga MX,Finals,Sun,Home,D,0,0,UANL,1.0,1.1,57.0,26131.0,Luis Montes,4-1-4-1,César Arturo Ramos,Match Report,Leg 2 of 2; UANL won,14,5,18.7,1,0,0,2019,Leon
0,2018-07-21,19:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,2,1,Guadalajara,1.9,0.9,42.0,27333.0,Juan Carlos Valenzuela,4-4-2,Jorge Pérez,Match Report,,20,7,17.7,3,0,0,2019,Tijuana
1,2018-07-29,18:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,L,0,1,UANL,0.4,0.7,32.0,41052.0,Juan Carlos Valenzuela,4-1-4-1,Oscar Mejia,Match Report,,11,1,28.1,2,0,0,2019,Tijuana
2,2018-08-05,18:06,Liga MX,Apertura 2018 Regular Season,Sun,Home,D,1,1,León,1.9,1.5,48.0,26993.0,Juan Carlos Valenzuela,4-4-2,Óscar Macias,Match Report,,12,3,20.0,0,0,1,2019,Tijuana
3,2018-08-12,18:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,D,1,1,Cruz Azul,1.8,0.6,56.0,27333.0,Juan Carlos Valenzuela,4-4-2,Luis Santander,Match Report,,14,6,16.2,2,0,0,2019,Tijuana
4,2018-08-19,12:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,L,0,3,Toluca,0.4,1.5,53.0,15419.0,Juan Carlos Valenzuela,4-4-2,Fernando Guerrero,Match Report,,9,4,23.5,2,0,0,2019,Tijuana
5,2018-08-22,19:06,Liga MX,Apertura 2018 Regular Season,Wed,Home,D,2,2,Santos,1.1,0.7,49.0,26333.0,Juan Carlos Valenzuela,4-4-2,Oscar Mejia,Match Report,,14,4,20.3,1,0,0,2019,Tijuana
6,2018-08-25,20:30,Liga MX,Apertura 2018 Regular Season,Sat,Away,L,0,1,Veracruz,1.7,0.4,63.0,7693.0,Juan Carlos Valenzuela,4-4-2,Marco Antonio Nava,Match Report,,18,4,18.1,1,0,0,2019,Tijuana
7,2018-08-31,19:06,Liga MX,Apertura 2018 Regular Season,Fri,Home,W,1,0,Necaxa,2.1,0.8,46.0,27333.0,Juan Carlos Valenzuela,4-4-2,Luis Santander,Match Report,,17,5,18.4,0,0,0,2019,Tijuana
8,2018-09-16,18:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,W,1,0,Atlas,0.7,1.0,37.0,22057.0,Juan Carlos Valenzuela,4-4-2,Fernando Hernández,Match Report,,7,5,17.7,0,0,0,2019,Tijuana
9,2018-09-22,19:06,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,1,0,Pachuca,1.5,1.0,40.0,26333.0,Gibran Lajud,4-4-2,Óscar Macias,Match Report,,11,2,12.1,0,0,0,2019,Tijuana
10,2018-09-29,21:06,Liga MX,Apertura 2018 Regular Season,Sat,Away,L,0,3,Monterrey,0.5,1.6,59.0,32597.0,Gibran Lajud,4-4-2,Jonathan Hernández,Match Report,,11,1,22.5,1,0,0,2019,Tijuana
11,2018-10-06,19:36,Liga MX,Apertura 2018 Regular Season,Sat,Home,D,1,1,Querétaro,1.4,2.0,42.0,25928.0,Gibran Lajud,4-4-2,Roberto García,Match Report,,21,6,17.9,1,0,0,2019,Tijuana
12,2018-10-20,19:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,L,0,3,América,0.8,1.9,55.0,20813.0,Juan Carlos Valenzuela,4-4-2,Diego Montaño,Match Report,,11,3,19.9,2,0,0,2019,Tijuana
13,2018-10-27,19:06,Liga MX,Apertura 2018 Regular Season,Sat,Home,L,0,1,UNAM,1.7,0.7,57.0,26333.0,Juan Carlos Valenzuela,4-4-2,Andonai Escobedo,Match Report,,9,1,17.8,1,0,1,2019,Tijuana
14,2018-11-03,21:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,L,1,3,Lobos BUAP,0.8,1.2,49.0,6223.0,Miller Bolaños,4-4-2,Luis Santander,Match Report,,15,6,21.2,0,0,0,2019,Tijuana
15,2018-11-10,19:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,L,2,3,Morelia,1.2,0.7,44.0,25333.0,Gibran Lajud,4-2-3-1,Jorge Rojas,Match Report,,16,5,20.9,1,0,0,2019,Tijuana
16,2018-11-23,21:00,Liga MX,Apertura 2018 Regular Season,Fri,Away,D,0,0,Puebla,0.5,0.6,40.0,6628.0,Juan Carlos Valenzuela,4-1-4-1,Óscar Macias,Match Report,,8,2,22.4,0,0,0,2019,Tijuana
17,2019-01-05,21:00,Liga MX,Clausura 2019 Regular Season,Sat,Away,L,0,2,Guadalajara,0.6,1.8,50.0,26061.0,Diego Rodríguez,4-5-1,Andonai Escobedo,Match Report,,7,4,19.3,0,0,0,2019,Tijuana
18,2019-01-12,19:00,Liga MX,Clausura 2019 Regular Season,Sat,Home,L,0,3,UANL,0.6,1.5,40.0,25333.0,Diego Rodríguez,4-5-1,Óscar Macias,Match Report,,10,2,21.8,0,0,0,2019,Tijuana
19,2019-01-20,20:00,Liga MX,Clausura 2019 Regular Season,Sun,Away,W,1,0,León,1.3,2.2,31.0,24600.0,Diego Rodríguez,4-4-1-1,Luis Santander,Match Report,,6,2,15.9,0,0,0,2019,Tijuana
20,2019-01-26,17:00,Liga MX,Clausura 2019 Regular Season,Sat,Away,L,0,1,Cruz Azul,1.5,1.4,54.0,10311.0,Diego Rodríguez,4-4-1-1,Oscar Mejia,Match Report,,12,4,19.6,1,0,0,2019,Tijuana
21,2019-02-02,19:06,Liga MX,Clausura 2019 Regular Season,Sat,Home,W,2,0,Toluca,2.0,1.1,51.0,10329.0,Diego Rodríguez,4-4-1-1,Andonai Escobedo,Match Report,,10,5,16.9,0,0,0,2019,Tijuana
22,2019-02-10,18:00,Liga MX,Clausura 2019 Regular Season,Sun,Away,D,1,1,Santos,1.9,1.0,44.0,22986.0,Diego Rodríguez,4-4-1-1,Alejandro Funk,Match Report,,8,3,22.1,0,0,0,2019,Tijuana
23,2019-02-15,19:06,Liga MX,Clausura 2019 Regular Season,Fri,Home,W,3,0,Veracruz,3.8,1.4,66.0,23333.0,Diego Rodríguez,4-4-1-1,Diego Montaño,Match Report,,19,5,16.4,2,1,1,2019,Tijuana
24,2019-02-23,21:00,Liga MX,Clausura 2019 Regular Season,Sat,Away,W,2,1,Necaxa,1.5,1.5,53.0,14525.0,Diego Rodríguez,4-4-1-1,Jorge Rojas,Match Report,,8,3,23.5,0,1,1,2019,Tijuana
25,2019-03-01,19:00,Liga MX,Clausura 2019 Regular Season,Fri,Home,W,3,1,Atlas,1.5,2.0,45.0,26333.0,Diego Rodríguez,4-4-1-1,Jorge Pérez,Match Report,,10,7,18.2,1,0,0,2019,Tijuana
26,2019-03-09,17:00,Liga MX,Clausura 2019 Regular Season,Sat,Away,L,0,4,Pachuca,1.0,2.1,42.0,19549.0,Diego Rodríguez,4-4-1-1,Fernando Guerrero,Match Report,,6,1,20.0,1,0,0,2019,Tijuana
27,2019-03-16,20:06,Liga MX,Clausura 2019 Regular Season,Sat,Home,W,1,0,Monterrey,1.2,0.9,41.0,27133.0,Diego Rodríguez,4-4-1-1,Diego Montaño,Match Report,,9,6,16.7,0,0,0,2019,Tijuana
28,2019-03-30,17:00,Liga MX,Clausura 2019 Regular Season,Sat,Away,L,0,1,Querétaro,0.4,1.6,46.0,9655.0,Diego Rodríguez,4-4-2,Marco Antonio Nava,Match Report,,9,1,23.2,0,0,0,2019,Tijuana
29,2019-04-06,20:06,Liga MX,Clausura 2019 Regular Season,Sat,Home,W,3,2,América,1.2,0.6,48.0,27333.0,Diego Rodríguez,4-2-3-1,Fernando Hernández,Match Report,,8,4,21.7,0,1,1,2019,Tijuana
30,2019-04-14,12:00,Liga MX,Clausura 2019 Regular Season,Sun,Away,L,0,1,UNAM,0.8,1.3,35.0,12763.0,Diego Rodríguez,4-2-3-1,Jorge Rojas,Match Report,,9,1,21.5,0,0,0,2019,Tijuana
31,2019-04-19,19:06,Liga MX,Clausura 2019 Regular Season,Fri,Home,L,1,2,Lobos BUAP,3.0,1.1,61.0,23333.0,Diego Rodríguez,4-2-3-1,Eduardo Basulto,Match Report,,22,6,18.4,0,0,0,2019,Tijuana
32,2019-04-26,21:00,Liga MX,Clausura 2019 Regular Season,Fri,Away,W,4,1,Morelia,1.7,1.1,53.0,19063.0,Juan Carlos Valenzuela,4-2-3-1,Óscar Macias,Match Report,,9,4,21.5,0,1,1,2019,Tijuana
33,2019-05-04,19:06,Liga MX,Clausura 2019 Regular Season,Sat,Home,W,4,0,Puebla,2.2,0.4,57.0,26333.0,Diego Rodríguez,4-2-3-1,Jorge Rojas,Match Report,,15,7,16.3,1,0,0,2019,Tijuana
34,2019-05-08,19:06,Liga MX,Quarter-finals,Wed,Home,L,1,3,León,1.2,2.0,43.0,25333.0,Diego Rodríguez,4-2-3-1,Luis Santander,Match Report,Leg 1 of 2,12,5,21.0,0,0,0,2019,Tijuana
35,2019-05-11,21:06,Liga MX,Quarter-finals,Sat,Away,L,1,2,León,0.6,2.2,45.0,23291.0,Diego Rodríguez,4-2-3-1,Francisco Chacón,Match Report,Leg 2 of 2; León won,13,4,24.4,2,0,0,2019,Tijuana
0,2018-07-22,20:00,Liga MX,Apertura 2018 Regular Season,Sun,Home,W,2,1,América,1.4,1.4,52.0,16450.0,Matías Fernández,4-2-3-1,Jorge Rojas,Match Report,,12,4,21.6,1,0,0,2019,Necaxa
1,2018-07-29,12:00,Liga MX,Apertura 2018 Regular Season,Sun,Away,L,3,5,UNAM,1.5,2.6,60.0,30800.0,Matías Fernández,4-2-3-1,Óscar Macias,Match Report,,19,5,21.6,3,0,0,2019,Necaxa
2,2018-08-04,17:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,1,0,Lobos BUAP,0.8,1.0,55.0,8734.0,Matías Fernández,4-2-3-1,Erick Yair Miranda,Match Report,,18,5,23.0,1,0,0,2019,Necaxa
3,2018-08-10,21:00,Liga MX,Apertura 2018 Regular Season,Fri,Away,L,1,2,Morelia,1.5,1.7,62.0,20284.0,Matías Fernández,4-2-3-1,Francisco Chacón,Match Report,,18,11,20.9,2,0,0,2019,Necaxa
4,2018-08-18,21:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,D,2,2,Puebla,3.3,0.7,66.0,8389.0,Felipe Gallegos,4-2-3-1,Fernando Hernández,Match Report,,28,5,19.8,3,1,2,2019,Necaxa
5,2018-08-21,21:00,Liga MX,Apertura 2018 Regular Season,Tue,Away,L,0,1,Guadalajara,0.5,1.7,49.0,18210.0,Felipe Gallegos,4-2-3-1,Jorge Pérez,Match Report,,11,2,24.1,0,0,0,2019,Necaxa
6,2018-08-25,21:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,D,1,1,UANL,1.0,1.6,43.0,18539.0,Matías Fernández,4-2-3-1,Erick Yair Miranda,Match Report,,15,5,21.7,2,0,0,2019,Necaxa
7,2018-08-31,19:06,Liga MX,Apertura 2018 Regular Season,Fri,Away,L,0,1,Tijuana,0.8,2.1,54.0,27333.0,Matías Fernández,4-2-3-1,Luis Santander,Match Report,,20,4,22.4,0,0,0,2019,Necaxa
8,2018-09-15,20:45,Liga MX,Apertura 2018 Regular Season,Sat,Home,W,2,0,Cruz Azul,1.3,0.4,49.0,22578.0,Matías Fernández,4-2-3-1,César Arturo Ramos,Match Report,,10,3,24.5,2,1,1,2019,Necaxa
9,2018-09-22,17:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,L,2,3,Toluca,1.5,2.5,56.0,15705.0,Matías Fernández,4-2-3-1,Francisco Chacón,Match Report,,15,4,23.1,2,0,0,2019,Necaxa
10,2018-09-29,21:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,L,0,1,Santos,1.4,0.8,64.0,15542.0,Matías Fernández,4-2-3-1,Roberto García,Match Report,,20,7,21.2,3,0,0,2019,Necaxa
11,2018-10-05,21:10,Liga MX,Apertura 2018 Regular Season,Fri,Away,D,0,0,Veracruz,0.7,0.6,63.0,7589.0,Matías Fernández,4-2-3-1,Fernando Guerrero,Match Report,,10,6,21.2,2,0,0,2019,Necaxa
12,2018-10-20,21:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,L,0,2,León,0.6,1.5,53.0,10049.0,Matías Fernández,4-2-3-1,Marco Antonio Nava,Match Report,,11,1,21.0,0,0,0,2019,Necaxa
13,2018-10-27,17:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,D,2,2,Atlas,1.8,1.2,57.0,10373.0,Ventura Alvarado,4-4-1-1,Luis Santander,Match Report,,13,5,22.3,1,0,0,2019,Necaxa
14,2018-11-03,17:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,L,2,6,Pachuca,2.1,2.9,56.0,15976.0,Matías Fernández,4-4-1-1,César Arturo Ramos,Match Report,,17,6,20.5,0,0,0,2019,Necaxa
15,2018-11-10,21:00,Liga MX,Apertura 2018 Regular Season,Sat,Home,D,1,1,Monterrey,1.1,0.4,60.0,11534.0,Ventura Alvarado,4-4-2,Jorge Pérez,Match Report,,13,3,15.4,0,0,0,2019,Necaxa
16,2018-11-24,17:00,Liga MX,Apertura 2018 Regular Season,Sat,Away,L,0,1,Querétaro,1.0,1.3,51.0,12594.0,Matías Fernández,4-4-2,Jorge Rojas,Match Report,,16,2,19.5,2,0,0,2019,Necaxa
17,2019-01-12,21:00,Liga MX,Clausura 2019 Regular Season,Sat,Home,W,2,1,UNAM,2.0,1.1,41.0,15567.0,Ventura Alvarado,4-4-2,Luis Santander,Match Report,,9,3,13.4,1,0,0,2019,Necaxa
18,2019-01-20,16:00,Liga MX,Clausura 2019 Regular Season,Sun,Away,W,3,2,Lobos BUAP,3.0,1.7,50.0,8316.0,Ventura Alvarado,4-4-2,Oscar Mejia,Match Report,,15,7,17.1,1,1,1,2019,Necaxa
19,2019-01-26,21:00,Liga MX,Clausura 2019 Regular Season,Sat,Home,D,0,0,Morelia,1.0,0.7,54.0,14471.0,Ventura Alvarado,4-4-2,Alejandro Funk,Match Report,,19,5,19.8,0,0,0,2019,Necaxa
20,2019-02-01,21:00,Liga MX,Clausura 2019 Regular Season,Fri,Away,W,4,1,Puebla,1.7,1.0,43.0,15500.0,Ventura Alvarado,4-4-2,Roberto Ríos Jacome,Match Report,,9,4,18.5,0,0,0,2019,Necaxa
21,2019-02-09,21:00,Liga MX,Clausura 2019 Regular Season,Sat,Home,D,3,3,Guadalajara,1.6,1.9,52.0,24296.0,Ventura Alvarado,4-4-2,César Arturo Ramos,Match Report,,17,4,21.0,1,0,1,2019,Necaxa
22,2019-02-16,19:00,Liga MX,Clausura 2019 Regular Season,Sat,Away,L,2,3,UANL,0.8,0.9,46.0,41615.0,Hugo González Durán,4-4-2,Francisco Chacón,Match Report,,17,3,18.8,1,0,0,2019,Necaxa
